0,1,2,3,4,5,/llama-instruct-12379_correct,/llama-instruct-12379_choiceA_probs,/llama-instruct-12379_choiceB_probs,/llama-instruct-12379_choiceC_probs,/llama-instruct-12379_choiceD_probs
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.22734678,0.45520747,0.06775224,0.24969348
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.28714046,0.45467347,0.07402293,0.18416321
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.29640964,0.39134505,0.077123344,0.23512197
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.26271722,0.37203223,0.13626444,0.22898611
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.34310848,0.28287196,0.11099188,0.26302773
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.25497392,0.28076357,0.28123415,0.18302839
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.24849965,0.5143334,0.10996566,0.12720135
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.33696613,0.5178033,0.051568795,0.09366175
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.30380148,0.36355144,0.07929898,0.25334808
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.33033064,0.5495389,0.058805723,0.06132476
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.23091541,0.27605453,0.2422111,0.25081894
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.2510855,0.2561437,0.15425529,0.33851558
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.2672681,0.34346062,0.10960107,0.27967018
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.39178148,0.36733142,0.09463677,0.1462504
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.3444708,0.29492655,0.17003629,0.1905664
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.27085268,0.6751415,0.02988701,0.024118813
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.5017275,0.3379946,0.05433602,0.105941914
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.2995065,0.26867566,0.25364882,0.17816903
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.34453398,0.27485937,0.22282028,0.15778638
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.23219946,0.52332646,0.078103535,0.16637047
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.17527097,0.56086713,0.09368866,0.17017324
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.28100002,0.36276332,0.062334225,0.29390246
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.35923874,0.3122466,0.10945071,0.21906401
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.25336483,0.24906595,0.155303,0.3422662
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.12173276,0.699964,0.11587606,0.062427163
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.16312037,0.36401537,0.22212294,0.25074136
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.12842208,0.28871775,0.5171364,0.065723695
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.515186,0.39292762,0.052654568,0.039231855
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.31989092,0.36686307,0.11526126,0.1979848
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.21191397,0.5033698,0.16940817,0.115307964
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.22134049,0.3673724,0.10839082,0.3028963
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.22347757,0.4142359,0.18822971,0.17405678
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.60334885,0.27049387,0.052605424,0.073551804
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.31826866,0.4027554,0.079938404,0.19903757
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.27501538,0.25838703,0.19351152,0.27308607
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.31740895,0.36501646,0.12543565,0.19213895
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.36045927,0.27384242,0.1721794,0.19351895
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.24791421,0.53730816,0.065634,0.14914362
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.30482227,0.44049898,0.12901029,0.12566845
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.13849102,0.5575751,0.20092103,0.103012845
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.21092162,0.3036715,0.14858514,0.3368217
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.17645004,0.33413646,0.3227585,0.16665503
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.20350048,0.41398808,0.2529978,0.12951373
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.11389414,0.2676029,0.09140452,0.5270984
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.22164273,0.36861575,0.14511918,0.26462224
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.44215235,0.4207082,0.09204368,0.045095794
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.32482776,0.38096642,0.11563107,0.17857479
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.21614593,0.47078696,0.12366444,0.18940273
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.3003299,0.3680189,0.13363916,0.19801205
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.3058172,0.43031168,0.10284392,0.16102713
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.26295552,0.66245854,0.024507191,0.05007875
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.29263106,0.30584347,0.17631887,0.22520664
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.21277566,0.24803838,0.21246462,0.32672134
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.26895922,0.32465455,0.148163,0.25822324
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.2733815,0.43943888,0.087133996,0.20004568
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.2911126,0.32753524,0.13448687,0.24686526
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.22791581,0.39350662,0.21716377,0.1614138
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.34964705,0.33307794,0.07453309,0.24274191
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.21919058,0.5351925,0.13361362,0.112003274
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.22517568,0.35910362,0.16347966,0.25224108
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.19273584,0.28218243,0.10945351,0.41562828
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.53607816,0.40022865,0.028180758,0.03551242
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.19456692,0.53221905,0.11778885,0.15542525
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.34766114,0.37532884,0.10793668,0.16907331
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.2828673,0.40354207,0.14228779,0.17130284
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.22013687,0.4034444,0.16997758,0.20644122
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.44786108,0.30130717,0.074568234,0.17626356
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.2801435,0.2606403,0.18598828,0.27322787
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,True,0.27306744,0.30587995,0.14845768,0.27259496
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.2369477,0.27776858,0.10878695,0.37649673
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.32116935,0.3277238,0.15026142,0.20084545
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.16092537,0.37705126,0.35239014,0.10963319
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.3032511,0.43763962,0.07509041,0.18401882
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.25295258,0.3842036,0.14656031,0.2162834
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.4390898,0.27193493,0.12502894,0.16394636
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.22507711,0.27830604,0.11429655,0.38232028
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.44143134,0.16788337,0.079745084,0.31094018
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.18724579,0.315716,0.16626468,0.3307735
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.19371818,0.3478574,0.33550435,0.12292006
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.28671822,0.30283883,0.1914631,0.21897992
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.388866,0.41674855,0.075237736,0.11914772
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.24093801,0.3364276,0.1861974,0.236437
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.11685099,0.28787768,0.44953272,0.14573856
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.23230602,0.45537215,0.069943026,0.24237877
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.49345955,0.27116823,0.11475636,0.1206158
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.31992975,0.477809,0.054625265,0.14763598
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.26097384,0.35534742,0.15772597,0.2259527
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.30200362,0.35123625,0.106058545,0.24070162
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.066952065,0.8457357,0.0130499955,0.07426228
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.468691,0.36475593,0.053814843,0.11273821
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.2693933,0.2476887,0.29294002,0.18997799
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.27825534,0.405373,0.11068023,0.20569143
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.2608657,0.47545174,0.085834414,0.17784812
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.21759573,0.27275184,0.27576017,0.23389228
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.2985655,0.44956636,0.083816215,0.16805188
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.3527301,0.495574,0.044603616,0.10709223
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.2378338,0.38460627,0.11468428,0.26287568
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.3247527,0.38469607,0.1750119,0.11553932
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.31465364,0.32179305,0.118288964,0.24526434
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.25832415,0.358223,0.14300884,0.24044405
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.29348293,0.35940042,0.15607913,0.19103748
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.19667366,0.35822895,0.14517498,0.2999224
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.16318674,0.6104281,0.057026982,0.1693582
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.17326897,0.356819,0.23339827,0.23651372
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.43372095,0.3200926,0.097347535,0.148839
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.34936708,0.31878445,0.19332156,0.13852695
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.07567358,0.22588596,0.5668222,0.13161822
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.27511564,0.3552433,0.19569738,0.17394368
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.3095414,0.37054533,0.0506737,0.2692396
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.17772292,0.3448197,0.41414922,0.06330817
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.24837951,0.37261227,0.1493281,0.2296802
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.2344418,0.34510407,0.14727572,0.27317846
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.30892268,0.35493225,0.06607899,0.2700661
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.3281797,0.44861552,0.043446053,0.1797587
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.22696847,0.4424552,0.165748,0.16482839
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.46816456,0.34001315,0.08565109,0.10617124
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.2212423,0.3510693,0.19554529,0.23214313
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.19400184,0.3055135,0.034334395,0.46615022
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.08901103,0.29853615,0.3769462,0.2355066
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.24878761,0.67184955,0.036128767,0.04323412
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.27245507,0.27844095,0.1799074,0.26919663
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.19895083,0.42559695,0.077535205,0.29791695
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.36908698,0.35392937,0.09453876,0.1824449
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.34629765,0.24564521,0.12801814,0.28003898
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.5139032,0.344625,0.051552873,0.08991898
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.49351186,0.38501585,0.05525223,0.06622002
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.26508942,0.32089284,0.13913284,0.27488494
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.20364097,0.29972446,0.24012624,0.2565083
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.32526633,0.25759804,0.20955479,0.20758086
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.10970307,0.16555461,0.5695743,0.15516803
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.2660119,0.4559296,0.11728799,0.16077054
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.42094797,0.43000266,0.047669794,0.101379596
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.26246268,0.52737725,0.08459266,0.12556736
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.42946035,0.28941587,0.07376266,0.20736116
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.30495486,0.31455594,0.13718912,0.24330005
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.37662452,0.34009877,0.070666514,0.2126101
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.34692013,0.33073372,0.17414851,0.14819764
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.31224605,0.3133707,0.19363111,0.18075207
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.41819584,0.26516315,0.1938026,0.12283837
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.62775755,0.3030835,0.03395286,0.035206065
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.30286488,0.301304,0.11387866,0.2819524
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.23196284,0.3322334,0.13396868,0.30183512
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.24439913,0.4215652,0.17980178,0.15423384
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.41479656,0.44715247,0.057835344,0.0802156
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.20247169,0.37072846,0.10099876,0.3258011
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.49059016,0.3284595,0.06434799,0.1166023
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.12596345,0.2378841,0.20279425,0.4333582
