0,1,2,3,4,5,/rlhf-fixed-llama-v3-bs-16_correct,/rlhf-fixed-llama-v3-bs-16_choiceA_probs,/rlhf-fixed-llama-v3-bs-16_choiceB_probs,/rlhf-fixed-llama-v3-bs-16_choiceC_probs,/rlhf-fixed-llama-v3-bs-16_choiceD_probs
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,True,0.27444565,0.31274062,0.11112955,0.30168414
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.25429872,0.31215566,0.1966373,0.2369082
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.24531016,0.44140294,0.077477455,0.23580946
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.35239738,0.3587862,0.08979061,0.19902572
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.30477282,0.3784165,0.07475892,0.2420517
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.28833985,0.36026707,0.10493272,0.24646036
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.3646328,0.2721167,0.10202917,0.26122132
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.2896548,0.25897667,0.24127452,0.21009405
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.29201296,0.49398887,0.09440935,0.11958887
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.37876794,0.46202454,0.052385777,0.10682174
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.2999291,0.34310126,0.07428426,0.28268534
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.34885848,0.54890156,0.04852656,0.053713385
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.2400415,0.28094435,0.21489497,0.26411918
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.26513955,0.26732662,0.11518119,0.35235262
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.27581936,0.35011846,0.09044161,0.28362057
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.41190502,0.33964556,0.096341446,0.15210794
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.3829985,0.2742654,0.14230114,0.200435
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.3206846,0.6236449,0.0262554,0.029415144
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.522387,0.32229897,0.052023508,0.103290536
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.3157239,0.29410747,0.1955982,0.19457047
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.3404068,0.28306106,0.18602835,0.19050382
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.24576205,0.45275643,0.08681846,0.2146631
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.22395767,0.5221125,0.08674813,0.16718175
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.31690046,0.37368354,0.06140092,0.24801508
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.35815257,0.29591087,0.121997595,0.22393899
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.28585428,0.27323216,0.14894783,0.29196575
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.20661247,0.6014994,0.09051141,0.10137668
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.2009222,0.34716973,0.2255748,0.22633334
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.17805573,0.32660943,0.36593944,0.12939546
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.47293228,0.42793158,0.05128422,0.047851957
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.30354396,0.37178358,0.112301305,0.21237113
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.22862017,0.4843749,0.13846612,0.14853887
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.23155202,0.38839105,0.1032366,0.27682033
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.27567717,0.35999686,0.16222957,0.20209637
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.51573,0.26473832,0.063982785,0.15554884
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.34878582,0.3953445,0.06098793,0.19488166
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.27593347,0.2791941,0.16623114,0.27864134
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.30412278,0.35041592,0.12650429,0.21895702
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.36312202,0.25808653,0.15955815,0.21923332
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.2923359,0.49876863,0.054422718,0.15447271
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.32745337,0.4190198,0.115716204,0.13781063
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.17297706,0.50363034,0.21340674,0.10998593
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.2439393,0.30718178,0.12535478,0.32352415
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.20001996,0.34434938,0.27574262,0.17988798
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.23723803,0.40220687,0.19339292,0.16716217
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.1242257,0.28291532,0.08565628,0.50720274
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.24172096,0.37995926,0.13419507,0.24412474
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.4623646,0.3911133,0.09214772,0.054374367
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.347932,0.34626567,0.114552565,0.19124977
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.2253362,0.45157266,0.125645,0.19744612
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.328539,0.3267087,0.1410094,0.20374294
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.32900262,0.41422153,0.09519584,0.16158
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.3430041,0.550469,0.032437816,0.074089065
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.29632208,0.32552063,0.13234207,0.24581525
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.24588777,0.25539866,0.19266042,0.30605313
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.27811974,0.33521673,0.11135174,0.2753119
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.28811204,0.40364516,0.08134326,0.22689952
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.32854334,0.32082185,0.11282654,0.23780826
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.23479517,0.3817868,0.19730672,0.18611133
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.35884872,0.32719198,0.059361935,0.25459728
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.24873625,0.5234034,0.10477137,0.123088986
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.24757698,0.3389693,0.14631872,0.267135
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.23072338,0.32624957,0.10053752,0.34248948
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.54350185,0.37122968,0.032828566,0.05243989
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.24357057,0.45366314,0.105271764,0.19749452
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.34461498,0.3965594,0.08589196,0.17293362
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.28630272,0.40026584,0.12755449,0.18587694
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.24652009,0.38029727,0.15648742,0.21669511
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.44357795,0.32187593,0.05647545,0.17807068
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.2943035,0.2750026,0.16047491,0.27021906
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.29542893,0.2951811,0.14490432,0.2644856
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.2813208,0.25707203,0.099508815,0.36209843
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.31699008,0.328501,0.13547333,0.21903554
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.21248391,0.37227845,0.28770742,0.12753017
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.34354484,0.40157872,0.07658507,0.17829128
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.32384482,0.35353938,0.11215668,0.21045911
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.38915038,0.28636688,0.11898425,0.20549853
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.25951496,0.29658407,0.11095671,0.33294427
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.39110368,0.2045963,0.077818505,0.32648155
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.20542863,0.35288927,0.13215338,0.3095287
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.20588382,0.41132587,0.23475431,0.14803593
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.30757722,0.290084,0.17883152,0.22350721
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.39729157,0.3939841,0.07056744,0.13815694
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.2592183,0.3362875,0.16468875,0.23980545
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,False,0.18517265,0.3075975,0.3068814,0.20034848
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.26782614,0.4284505,0.06115311,0.24257024
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.4293873,0.3049223,0.12075856,0.14493184
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.34043196,0.483641,0.04764924,0.12827781
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.27041742,0.34894904,0.14587092,0.23476267
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.31064072,0.3535719,0.09395009,0.24183728
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.10786379,0.7742543,0.01804845,0.09983345
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.48106414,0.3506354,0.058388986,0.109911405
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.32394332,0.24270564,0.24163724,0.19171384
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.26139194,0.39323866,0.10338799,0.24198145
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.28653467,0.4600442,0.06967828,0.1837428
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.247416,0.29490578,0.2014753,0.25620294
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.31289545,0.41156796,0.08237562,0.1931609
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.37967253,0.43908498,0.044961654,0.13628083
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.2821938,0.38227674,0.09546671,0.24006279
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.36026633,0.37785485,0.15087731,0.11100155
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.3201861,0.315633,0.09536751,0.26881343
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.27994177,0.35434356,0.1220973,0.24361737
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.31142434,0.36929902,0.13202819,0.1872484
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.21525826,0.3576305,0.12649505,0.30061617
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.21982951,0.48166898,0.06113849,0.23736303
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.1641507,0.36708888,0.187178,0.28158244
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.4108111,0.31595877,0.09366322,0.17956698
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.37253505,0.29235706,0.16109069,0.17401718
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.11034256,0.24294323,0.40685177,0.23986246
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.2934972,0.3397971,0.19681333,0.16989231
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.3152333,0.38640285,0.046347626,0.25201616
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.21128525,0.35907185,0.34443197,0.08521094
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.2597849,0.3771732,0.13932471,0.2237172
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.26572865,0.34464407,0.14698574,0.24264146
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.3337197,0.36547574,0.06321129,0.23759337
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.35389748,0.41052043,0.043414194,0.19216792
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.26581728,0.41109383,0.14307448,0.18001439
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.45601246,0.31366664,0.09158967,0.13873126
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.22579034,0.31553277,0.18623447,0.2724424
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.24788244,0.3040249,0.029817052,0.41827554
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.11222763,0.2905505,0.29881567,0.29840615
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.33540937,0.5787401,0.038832676,0.047017843
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.29752955,0.27515566,0.1635588,0.26375598
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.2336462,0.4084367,0.059946507,0.29797065
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.36007825,0.35457826,0.084602416,0.2007412
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.3796464,0.26236114,0.114832856,0.24315958
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.47335312,0.32949835,0.047673162,0.14947538
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.46810937,0.3913364,0.052426737,0.088127434
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.26795298,0.31618738,0.13554665,0.28031301
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.22941631,0.2987106,0.21673894,0.25513405
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.34932417,0.23813434,0.17167033,0.24087109
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.1393112,0.18429564,0.4555831,0.22081
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.2844002,0.45134223,0.11719364,0.14706387
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.41125727,0.42011073,0.0377449,0.13088706
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.2871614,0.46961242,0.094368346,0.1488578
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.4140154,0.28137708,0.0742783,0.23032926
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.33758974,0.2849544,0.12894367,0.24851222
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.39905348,0.32770005,0.065637715,0.20760868
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.3850799,0.33846304,0.13137016,0.14508688
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.31511158,0.30727118,0.1808226,0.19679463
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.450924,0.24701765,0.16935602,0.13270234
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.5809149,0.3280495,0.03932232,0.051713165
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.31386185,0.3250948,0.09883092,0.26221237
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.22193448,0.3635082,0.12704143,0.28751588
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.27880034,0.3863214,0.16314223,0.17173606
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.41961277,0.4404404,0.05520239,0.0847445
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.24035709,0.38796088,0.099542946,0.27213904
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.4763067,0.33888838,0.05466518,0.13013977
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.15729256,0.2607879,0.19221558,0.389704
