0,1,2,3,4,5,/shf-v4-llama-10000-kl-0.35_correct,/shf-v4-llama-10000-kl-0.35_choiceA_probs,/shf-v4-llama-10000-kl-0.35_choiceB_probs,/shf-v4-llama-10000-kl-0.35_choiceC_probs,/shf-v4-llama-10000-kl-0.35_choiceD_probs
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,True,0.27209044,0.31294727,0.11668297,0.29827937
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.24603081,0.32772946,0.20190673,0.224333
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.25039497,0.42844003,0.07617223,0.24499284
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.35552487,0.35261825,0.09841866,0.19343826
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.2947284,0.3645927,0.10029006,0.24038887
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.2873457,0.31456888,0.14913611,0.24894938
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.3514757,0.26782092,0.110630065,0.27007338
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.28154,0.23045121,0.27171975,0.21628912
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.26792014,0.52816033,0.09608301,0.10783655
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,False,0.4336857,0.41002858,0.058360986,0.09792472
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.31299052,0.3360807,0.07415398,0.27677482
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.37402222,0.51026136,0.059555862,0.056160633
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.23018342,0.271932,0.22886832,0.26901624
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.25533295,0.2481976,0.1478845,0.34858498
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.28496173,0.3255967,0.11090406,0.27853745
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.40290073,0.33551374,0.099114135,0.16247146
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.35917762,0.28687087,0.15571722,0.19823419
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.33181152,0.6128821,0.030302312,0.025004145
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.50196373,0.3255748,0.060735963,0.11172545
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.30630243,0.2946856,0.20840892,0.19060296
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.3415414,0.2713502,0.20063752,0.18647084
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.26183343,0.42684412,0.10098717,0.2103353
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.2660339,0.4808833,0.10255385,0.15052906
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.29768783,0.3657707,0.06508226,0.27145916
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.35104382,0.30945313,0.116592705,0.22291031
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.24246119,0.25743192,0.17048703,0.32961985
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.21095301,0.5952045,0.11522202,0.07862047
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.17688793,0.33477786,0.2621274,0.22620685
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.20020223,0.31056818,0.38838094,0.10084865
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.48911205,0.41489977,0.053990938,0.04199721
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.3268562,0.3499933,0.12288616,0.20026445
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.22683693,0.47315758,0.17419979,0.1258057
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.23369575,0.3712368,0.10412522,0.29094225
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.28130236,0.3710416,0.1609405,0.1867156
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.5107457,0.28244174,0.07043254,0.13637997
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.3479389,0.38266346,0.090002105,0.17939557
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.27285904,0.2611527,0.18001477,0.28597346
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.30360466,0.35735047,0.12652023,0.21252464
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.34293234,0.27405587,0.17370349,0.20930831
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.29373917,0.5012393,0.063279696,0.14174175
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.3106481,0.41205242,0.14221747,0.13508199
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.19556019,0.45171404,0.23497008,0.117755756
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.25109497,0.29816616,0.13921613,0.31152272
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.22224167,0.32830033,0.2563549,0.19310312
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.24411903,0.38718495,0.20446494,0.1642311
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.15389155,0.29312307,0.09893644,0.45404896
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.25351402,0.35649407,0.13579854,0.25419334
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.37939924,0.42611548,0.11030476,0.08418043
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.3274417,0.34384912,0.13375683,0.19495238
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.23624498,0.42787254,0.13534877,0.2005337
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.327223,0.32339656,0.13659039,0.21279003
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.28988037,0.43055096,0.113547355,0.16602132
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.32523835,0.572701,0.031176418,0.07088425
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.32502574,0.31804323,0.14758119,0.20934986
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.23579445,0.26536834,0.18527533,0.31356183
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.2718103,0.3163524,0.14187825,0.26995906
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.2860738,0.40445575,0.09831106,0.2111594
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.33662897,0.31774154,0.13177955,0.21384995
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.21328843,0.3712583,0.23479366,0.18065959
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.35210055,0.32693613,0.07557871,0.24538466
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.2576916,0.49210414,0.14355041,0.106653795
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.27338398,0.32909608,0.14802828,0.24949169
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.21232785,0.30297947,0.10668535,0.37800738
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.5323786,0.39903137,0.030683845,0.03790619
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.22613694,0.47014713,0.13326934,0.1704466
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.36772186,0.37456778,0.11600536,0.14170505
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.27200812,0.40149543,0.14513049,0.18136589
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.23224057,0.369454,0.18229327,0.21601214
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.4627118,0.32034975,0.06940071,0.14753771
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.28124508,0.27108276,0.17833194,0.26934025
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,True,0.27746987,0.28909317,0.15620293,0.27723396
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.2967141,0.25170657,0.10799038,0.34358895
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.299026,0.3365145,0.15660994,0.20784953
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.20762248,0.36786017,0.32365552,0.10086186
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.318517,0.40339193,0.086692736,0.1913983
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.31124425,0.34530935,0.13995495,0.20349155
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.41639298,0.29376978,0.12746687,0.16237037
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.2479375,0.2856575,0.12638289,0.34002215
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.41578162,0.21496373,0.09526303,0.27399158
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.2184848,0.34235802,0.14944565,0.28971156
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.23257671,0.3663156,0.2653613,0.13574646
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.28709316,0.28624347,0.19213372,0.23452966
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.37674987,0.41523272,0.08089286,0.12712453
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.25583616,0.32749042,0.17681246,0.23986095
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.18704535,0.31286645,0.3174444,0.18264382
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.25599673,0.41713887,0.07682268,0.25004175
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.4466653,0.27551126,0.13560693,0.14221653
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.33442205,0.48507452,0.058494613,0.12200885
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.26509726,0.34815088,0.15805937,0.22869253
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.30487603,0.33698267,0.11935019,0.23879111
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.112624064,0.7766415,0.017781518,0.09295283
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.43403107,0.37341884,0.07756853,0.114981554
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.34617266,0.24101429,0.24250229,0.17031084
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.27124488,0.39344516,0.11002492,0.22528504
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.27926752,0.45326048,0.08838272,0.17908917
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.24929748,0.28428775,0.22563384,0.2407809
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.28845072,0.42412895,0.096003495,0.19141692
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.3854352,0.4204932,0.05603363,0.13803801
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.25707516,0.3749493,0.11367285,0.25430268
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.36914688,0.36673415,0.14459226,0.11952668
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.30503356,0.3257611,0.11728933,0.251916
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.26913798,0.3477481,0.14086787,0.24224602
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.30307645,0.35489365,0.15123238,0.19079751
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.20116371,0.3530742,0.15088753,0.29487458
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.2964305,0.47493583,0.060545076,0.16808857
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.18016495,0.35438117,0.1913465,0.2741074
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.3851782,0.31450465,0.11502056,0.18529655
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.33077258,0.31035182,0.20279472,0.15608089
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.11898135,0.22889811,0.4780119,0.1741086
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.27913478,0.3377995,0.21423529,0.16883041
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.31840453,0.38027436,0.052815277,0.24850588
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.20510823,0.34610775,0.3833929,0.06539118
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.28174767,0.35452226,0.13808395,0.22564611
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.2567957,0.34298304,0.1512114,0.24900983
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.31392178,0.3469175,0.07322714,0.26593357
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.3601739,0.39685306,0.053319138,0.18965392
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.27046624,0.3600256,0.17361253,0.19589566
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.43850318,0.3198675,0.09736595,0.14426334
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.21531804,0.31382474,0.20464207,0.26621518
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.25787747,0.31535962,0.048249006,0.37851384
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.1521895,0.2972698,0.30014467,0.25039598
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.31770197,0.56914693,0.051560123,0.061590977
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.2802771,0.2703575,0.17368083,0.27568457
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.25663784,0.40182045,0.08151933,0.2600223
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.35021588,0.33886257,0.11165447,0.19926706
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.3464863,0.25809646,0.13560888,0.25980833
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.51586926,0.3244134,0.05554263,0.104174815
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.46889964,0.372,0.06973587,0.0893645
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.26988685,0.3090387,0.14088045,0.28019398
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.21240069,0.2890173,0.25602484,0.24255717
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.33715808,0.25539744,0.18008637,0.22735806
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.14166574,0.19254948,0.4789301,0.18685474
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.28259796,0.44744396,0.124359764,0.14559832
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.4383691,0.4025065,0.04681327,0.112311184
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.28266495,0.48313767,0.10002108,0.1341763
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.3954294,0.2886437,0.081530996,0.23439589
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.32034984,0.2995841,0.13019639,0.2498697
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.36534485,0.36594114,0.08231552,0.18639855
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.3514525,0.35580698,0.1562464,0.1364941
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.3029755,0.32253665,0.20111813,0.1733697
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.41875812,0.26993978,0.18077846,0.13052364
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.5872758,0.31089607,0.050113097,0.051715005
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.31057432,0.31387946,0.100516506,0.27502978
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.23139676,0.3303176,0.13688666,0.30139902
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.26771235,0.37818575,0.1944199,0.15968192
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.39762565,0.44329083,0.07063526,0.08844822
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.23122622,0.37228283,0.10199664,0.29449433
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.46216178,0.3636174,0.06472923,0.10949159
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.16607876,0.25494388,0.1930962,0.38588113
