0,1,2,3,4,5,/llama-7b_correct,/llama-7b_choiceA_probs,/llama-7b_choiceB_probs,/llama-7b_choiceC_probs,/llama-7b_choiceD_probs
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.24838476,0.42308038,0.089103624,0.23943123
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.34760767,0.35666227,0.097571716,0.19815837
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.30543977,0.36513987,0.09702206,0.23239826
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.28731084,0.3430727,0.13670665,0.23290986
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.35997394,0.27816522,0.11131178,0.250549
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.2927514,0.25161386,0.25387377,0.20176098
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.2737124,0.494397,0.10294527,0.12894535
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.39997172,0.43638188,0.057474744,0.10617174
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.30893737,0.33842233,0.07919789,0.27344245
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.36792645,0.49668816,0.063000284,0.0723852
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.24451035,0.2759237,0.2209009,0.25866503
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.27643135,0.25934365,0.14028671,0.32393822
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.28213757,0.3373101,0.11528614,0.26526624
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.398972,0.33843336,0.10274297,0.15985177
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.36502242,0.28114364,0.16323037,0.19060357
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.3206225,0.6134453,0.033803485,0.032128654
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.5087516,0.31315428,0.06131728,0.116776854
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.30259335,0.2849724,0.21385948,0.19857469
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.33277884,0.26910523,0.21558721,0.1825287
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.2636937,0.43082976,0.099357404,0.2061191
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.23995781,0.47525015,0.10849693,0.17629509
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.30592167,0.36082566,0.07496175,0.25829086
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.3521643,0.30009523,0.124122895,0.22361752
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.27825734,0.27260745,0.166066,0.28306922
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.20676912,0.57825154,0.10880599,0.10617345
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.19234009,0.34426734,0.23276973,0.23062286
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.19751708,0.32672694,0.3595985,0.116157494
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.51399946,0.37690383,0.06189604,0.04720061
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.31836486,0.35127705,0.12824298,0.20211504
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.24633725,0.4620533,0.16127267,0.13033682
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.2345409,0.35935664,0.121159695,0.28494275
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.28017956,0.37176284,0.16660579,0.1814518
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.5160887,0.28509283,0.06688228,0.13193619
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.3441931,0.37577638,0.083621696,0.1964088
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.28754002,0.26738515,0.17980689,0.2652679
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.3119893,0.35579637,0.13161315,0.20060115
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.35241452,0.26892534,0.17423835,0.20442183
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.30375603,0.48657706,0.0660847,0.14358221
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.3305476,0.40964434,0.12747781,0.13233036
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.17634422,0.4786297,0.2291048,0.11592122
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.24154915,0.3020646,0.14373411,0.3126522
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.21736431,0.32660884,0.26876822,0.18725863
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.24979948,0.38607284,0.20039016,0.16373752
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.15313835,0.28892043,0.10444742,0.45349386
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.24092962,0.34781587,0.15976407,0.2514904
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.43388453,0.39536768,0.09507865,0.07566911
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.32775465,0.3445837,0.13546182,0.19219984
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.2413534,0.44029427,0.12903325,0.18931909
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.32161742,0.33623734,0.14105605,0.20108923
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.3100555,0.42043748,0.107217535,0.16228953
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.32820222,0.5642644,0.032263093,0.075270206
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.31211254,0.3142972,0.14678647,0.22680376
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.24313621,0.26009688,0.19361858,0.30314824
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.29438287,0.3218986,0.13390146,0.24981709
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.30299923,0.39888784,0.09328383,0.20482919
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.33227733,0.30442494,0.13186334,0.23143443
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.23672949,0.37628493,0.21538602,0.17159958
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.37108237,0.3150104,0.075158656,0.23874849
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.2498785,0.49432412,0.13238864,0.12340873
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.26137266,0.3486396,0.14998178,0.24000597
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.21791258,0.30124435,0.1243387,0.35650432
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.5212307,0.3898733,0.03760983,0.051286086
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.23218977,0.46177682,0.12600917,0.1800243
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.3654097,0.37126887,0.10602596,0.1572954
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.2835818,0.40541416,0.13933136,0.17167264
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.24743025,0.3849762,0.16279976,0.20479381
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.46615696,0.30882284,0.06856394,0.15645634
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.29307643,0.26498115,0.17781205,0.26413038
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,True,0.28265777,0.29009023,0.16275784,0.26449415
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.28859186,0.26975247,0.11612623,0.32552946
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.31291214,0.3231685,0.15428324,0.20963618
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,False,0.21283269,0.37451965,0.29810143,0.11454624
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.3190775,0.4021833,0.09306306,0.18567625
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.294508,0.34784225,0.13572344,0.2219263
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.41894025,0.2853499,0.12418005,0.17152984
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.2540228,0.2866036,0.12911782,0.3302558
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.4102377,0.21482816,0.09984532,0.27508876
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.21508713,0.33107606,0.16891497,0.28492185
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.21911515,0.38002154,0.25638518,0.14447808
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.2986479,0.29193845,0.18786728,0.22154634
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.38224596,0.40491828,0.08224531,0.13059053
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.26038277,0.3288748,0.18274882,0.22799356
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.1856111,0.31341726,0.31993493,0.18103668
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.26543534,0.4284479,0.06886953,0.23724724
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.46327865,0.26319852,0.12941298,0.1441098
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.34208685,0.46017367,0.060582988,0.13715646
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.27339444,0.33810487,0.16410355,0.22439712
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.31147033,0.33230233,0.115421,0.24080639
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.11849979,0.7775532,0.017172754,0.08677422
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.4636645,0.34700975,0.07047646,0.11884926
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.3185733,0.24804598,0.24345535,0.18992536
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.29254985,0.38484302,0.10935585,0.21325126
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.2885991,0.43946388,0.0913583,0.18057866
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.24506103,0.291131,0.22788587,0.23592205
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.31166247,0.41299042,0.09209316,0.18325394
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.39007694,0.42665187,0.054050293,0.12922096
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.27351084,0.37049872,0.11527404,0.24071638
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.36813715,0.35570997,0.154088,0.12206489
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.31333303,0.3307374,0.113334835,0.24259467
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.2865432,0.35753706,0.13209547,0.2238242
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.30544543,0.35175735,0.15232436,0.19047284
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.2102603,0.34656543,0.1537344,0.2894398
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.26486838,0.46921894,0.06851486,0.19739778
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.18115474,0.34976083,0.21852976,0.25055468
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.4049396,0.317942,0.10991952,0.16719888
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.3374879,0.30882508,0.1951949,0.15849209
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.12800421,0.25517103,0.4287132,0.18811148
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.28766897,0.32202283,0.22368285,0.16662535
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.31604934,0.37653178,0.05929122,0.2481277
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.20825796,0.34742862,0.36732608,0.07698736
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.2686694,0.35050723,0.16062059,0.22020282
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.25604188,0.3349616,0.16639273,0.24260382
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.31702036,0.35045403,0.080799684,0.2517259
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.35731357,0.38737372,0.05359859,0.20171414
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.27536336,0.36356494,0.16546234,0.19560929
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.4518004,0.3098018,0.09762374,0.14077406
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.23248318,0.3289274,0.18874234,0.24984702
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.25506106,0.3063577,0.03964743,0.39893374
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.12135813,0.2881009,0.3436495,0.24689153
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.32173926,0.5741358,0.046334404,0.057790503
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.28413728,0.27353477,0.17450452,0.2678234
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.25425032,0.40436584,0.07867164,0.26271215
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.3728052,0.34269044,0.09633322,0.1881711
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.35510746,0.2577676,0.1365814,0.25054362
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.4813705,0.3348671,0.064818084,0.11894433
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.47881654,0.35972202,0.07147935,0.08998207
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.28345314,0.3087313,0.14292802,0.26488754
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.22620739,0.29402843,0.2368369,0.24292733
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.34663075,0.2531491,0.18486409,0.21535604
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.15287897,0.19755162,0.4591785,0.1903909
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.29344332,0.42199618,0.12685882,0.15770169
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.41940373,0.40885377,0.05303598,0.11870645
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.2890076,0.4712391,0.09902684,0.14072646
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.41808385,0.28038055,0.08115413,0.22038153
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.32413438,0.30403876,0.13155222,0.24027465
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.40459293,0.32841516,0.07475671,0.19223523
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.36187768,0.3308871,0.15778267,0.14945261
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.32299945,0.30696157,0.18881437,0.18122463
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.42835414,0.27255487,0.16499317,0.13409783
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.593991,0.30331492,0.046755016,0.05593911
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.29953918,0.3063041,0.116964996,0.2771918
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.23198675,0.3310474,0.15022823,0.28673762
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.26549673,0.37536857,0.19232309,0.16681169
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.40768555,0.42356947,0.073380075,0.095364906
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.23277618,0.36218426,0.1206294,0.2844102
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.48026058,0.3292153,0.06445978,0.12606442
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.16338542,0.25318423,0.19965741,0.3837729
