0,1,2,3,4,5,/shf-v4-llama-instruct-10k-kl-0.35_correct,/shf-v4-llama-instruct-10k-kl-0.35_choiceA_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceB_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceC_probs,/shf-v4-llama-instruct-10k-kl-0.35_choiceD_probs
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.24345881,0.2847158,0.2516205,0.22020486
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,True,0.2354278,0.33446807,0.13010587,0.29999828
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.21222094,0.35535032,0.23562154,0.1968072
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.24921794,0.44429854,0.07365633,0.2328272
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.31600446,0.4344436,0.08894617,0.16060577
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,False,0.28171134,0.40579355,0.09429419,0.21820095
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,False,0.27258322,0.3255693,0.18856025,0.21328726
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.3513002,0.27771217,0.10202556,0.2689621
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.28888437,0.25148305,0.27481598,0.18481654
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.24523531,0.5673642,0.104959436,0.08244098
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,False,0.4949762,0.4136454,0.03972164,0.051656805
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,False,0.2967094,0.37791446,0.07554902,0.24982719
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.35369074,0.5604396,0.06162258,0.02424714
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,False,0.22504357,0.28241488,0.24724168,0.24529985
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.24163842,0.24233906,0.17376733,0.34225515
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.2643488,0.36459926,0.12334416,0.24770781
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.40232763,0.3600311,0.10783672,0.12980452
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,True,0.33087057,0.3044973,0.17601788,0.1886143
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.2992461,0.6717606,0.019733656,0.009259676
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,False,0.5008444,0.35568947,0.057525877,0.0859402
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.36611018,0.28796837,0.22692227,0.11899921
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.31672347,0.2860807,0.24034326,0.1568526
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.22641459,0.51696986,0.093635924,0.16297956
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.21090825,0.5475993,0.11480648,0.12668592
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.28717294,0.38624188,0.060405318,0.26617986
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.3513193,0.31732276,0.11934471,0.21201323
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,False,0.22749887,0.26674637,0.18720187,0.31855288
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.14962669,0.6781303,0.1409516,0.031291332
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,False,0.14710708,0.40567783,0.25164282,0.19557223
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.13263094,0.26217413,0.56194437,0.043250587
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,False,0.6032626,0.35898307,0.027320713,0.0104335565
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,False,0.3226594,0.4037611,0.115744375,0.1578352
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,False,0.19213471,0.55354875,0.17552486,0.07879178
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.23274039,0.39375395,0.097637884,0.2758678
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.25686443,0.4256649,0.1663783,0.1510924
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.6070929,0.26497754,0.060158625,0.06777091
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,False,0.3383576,0.44349962,0.07516531,0.14297752
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.27143872,0.26892903,0.18600051,0.2736318
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,False,0.31242943,0.41095498,0.120293856,0.15632164
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.35959092,0.29702842,0.16981725,0.1735634
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.26157656,0.6197948,0.049253322,0.06937531
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.30530426,0.4699934,0.12956895,0.09513338
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,False,0.15254037,0.52262646,0.24105132,0.083781876
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.20540185,0.31016973,0.15655383,0.32787457
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.1918476,0.32715458,0.34392065,0.13707721
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,True,0.22617878,0.41907495,0.25611725,0.09862906
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.114288494,0.2689621,0.07568863,0.5410608
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,True,0.2442339,0.3881311,0.13144256,0.2361924
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.4251426,0.45464355,0.08988273,0.030331152
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.31744614,0.3878697,0.13814892,0.15653518
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.2092888,0.49580652,0.12922789,0.16567668
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.3117942,0.35741517,0.1323828,0.19840781
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.26566818,0.47699893,0.11195608,0.14537688
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.23176813,0.7119462,0.018110426,0.038175225
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.3088323,0.2882232,0.21410802,0.18883651
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,False,0.21248436,0.25531507,0.21143804,0.32076254
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.24645735,0.35312274,0.15598637,0.24443354
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.27550998,0.45097426,0.090096496,0.18341933
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.31708705,0.33835733,0.13627213,0.20828341
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.19321564,0.37464082,0.25067854,0.181465
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,False,0.34612107,0.3646658,0.06692876,0.22228439
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.22506794,0.5686489,0.14192583,0.06435735
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.23876397,0.38015774,0.16475664,0.21632165
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.21010037,0.3099786,0.10496701,0.374954
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.57615757,0.3869098,0.021982381,0.014950134
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.19496815,0.5269786,0.14582235,0.13223091
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,False,0.38347888,0.40125743,0.11849953,0.09676411
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.26500168,0.40226066,0.1434332,0.18930438
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.22094499,0.40402898,0.18611999,0.18890607
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.4783379,0.30765292,0.08020953,0.1337997
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.27557066,0.2697689,0.18845516,0.26620525
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,True,0.2843499,0.29354182,0.14738126,0.27472702
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.24137513,0.27891803,0.09842021,0.38128665
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.2971617,0.3460377,0.16826841,0.18853222
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.14431997,0.3450947,0.44844565,0.06213971
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.32164454,0.43346608,0.08394472,0.16094463
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.27970076,0.38375947,0.15846784,0.178072
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.47632012,0.2632422,0.13980047,0.1206372
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.2532496,0.30571747,0.11907119,0.32196167
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.4293868,0.20457867,0.08825797,0.27777654
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.22104602,0.32004738,0.15731777,0.30158886
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.20055737,0.2966127,0.43072027,0.07210975
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,True,0.2792176,0.29895627,0.20076221,0.22106388
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.36694056,0.43014404,0.08228882,0.120626695
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.23527868,0.34970337,0.18772368,0.22729433
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.13422234,0.30865532,0.42247528,0.13464698
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.23748904,0.46214983,0.07297336,0.22738777
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.51580346,0.26828012,0.11589756,0.100018814
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.29699144,0.5601143,0.046719547,0.096174724
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.24598964,0.37206537,0.15906839,0.22287664
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.31044927,0.3465532,0.12915607,0.21384145
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.069101915,0.85816723,0.00999707,0.06273371
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.47909984,0.3826951,0.056486625,0.08171846
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.39503878,0.21832432,0.24532819,0.14130883
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,False,0.26193744,0.39577067,0.13729273,0.20499912
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.24130206,0.53147066,0.0790562,0.14817104
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,False,0.23119752,0.28765863,0.2870092,0.19413458
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.3032558,0.46954846,0.094510034,0.1326857
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.35261482,0.48556033,0.047241066,0.11458387
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,False,0.2160287,0.43872762,0.11167434,0.23356935
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,False,0.35290608,0.4019612,0.1703599,0.0747729
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,False,0.341846,0.3510999,0.12519784,0.18185627
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.25285986,0.33086,0.14969854,0.2665816
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.29717037,0.3726932,0.153765,0.17637147
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.17721489,0.3811955,0.15437777,0.28721178
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.158885,0.70915365,0.04484276,0.0871186
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.14364722,0.37268493,0.23492931,0.2487385
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.43183482,0.32963106,0.10650727,0.13202688
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.30137202,0.33928856,0.23175232,0.12758705
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.07386334,0.17692149,0.66155416,0.087661035
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.25255904,0.3730303,0.23847724,0.13593337
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.3182217,0.40950978,0.053166892,0.21910158
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.206842,0.31674257,0.44182846,0.034586947
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.29268926,0.37644607,0.12666975,0.20419484
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.24823771,0.36802095,0.1397127,0.24402861
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.29538283,0.3535735,0.07883229,0.2722113
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.31575766,0.49302423,0.039821345,0.15139674
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.25018322,0.42651048,0.18673101,0.1365752
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.47054484,0.3378474,0.09405531,0.0975524
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.20468973,0.33300173,0.21659373,0.24571484
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.18457688,0.30170414,0.031098556,0.48262048
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.13063,0.3243352,0.3308602,0.21417466
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.26816997,0.66262656,0.040416088,0.028787328
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.265976,0.27918795,0.19777048,0.2570656
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.22086468,0.444189,0.07263506,0.2623113
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.35435635,0.35586745,0.11722019,0.17255594
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.33238757,0.2616879,0.14578828,0.26013625
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.53267336,0.3580684,0.050775405,0.058482833
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.48445904,0.41151437,0.052403674,0.051622923
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.25269935,0.334214,0.14159639,0.27149028
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.19204901,0.28730997,0.2737591,0.24688196
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.32970834,0.26178715,0.19616939,0.21233515
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.114060044,0.17111929,0.566549,0.14827172
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,False,0.23590475,0.5329251,0.12448888,0.10668123
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.484773,0.42029536,0.036340225,0.05859142
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.2501967,0.54624224,0.09018539,0.11337572
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.41959736,0.29985726,0.085159756,0.19538563
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.2974429,0.31619602,0.14531118,0.24104989
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.3690355,0.36668923,0.100301385,0.16397385
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,False,0.31930846,0.36399946,0.19973163,0.116960414
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.3463798,0.3549756,0.18171926,0.116925314
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.41137338,0.2714602,0.21231982,0.10484665
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.6523616,0.29117486,0.03540257,0.021060959
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.3368611,0.32236037,0.112018615,0.22876002
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.24549468,0.3530851,0.1258229,0.2755973
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,False,0.23590714,0.42885518,0.20813929,0.12709838
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.39718986,0.4962019,0.057542175,0.04906612
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.22652474,0.39743593,0.09600208,0.28003728
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.5047011,0.37594292,0.04689789,0.07245809
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.1344573,0.2588551,0.22998953,0.37669805
